form	wsafter	testid	anas	lemma	xpostag
kivetett	" "	.	[{"lemma": "kivet", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "ki[/Prev]=ki+vet[/V]=vet+ett[Pst.NDef.3Sg]=ett", "readable": "ki[/Prev] + vet[/V] + ett[Pst.NDef.3Sg]", "twolevel": "k:k i:i :[/Prev] v:v e:e t:t :[/V] e:e t:t t:t :[Pst.NDef.3Sg]"}, {"lemma": "kivetett", "tag": "[/Adj][Nom]", "morphana": "ki[/Prev]=ki+vet[/V]=vet+ett[_PerfPtcp/Adj]=ett+[Nom]=", "readable": "ki[/Prev] + vet[/V] + ett[_PerfPtcp/Adj] + [Nom]", "twolevel": "k:k i:i :[/Prev] v:v e:e t:t :[/V] e:e t:t t:t :[_PerfPtcp/Adj] :[Nom]"}, {"lemma": "kivetett", "tag": "[/Adj][Nom]", "morphana": "kivetett[/Adj]=kivetett+[Nom]=", "readable": "kivetett[/Adj] + [Nom]", "twolevel": "k:k i:i v:v e:e t:t e:e t:t t:t :[/Adj] :[Nom]"}, {"lemma": "kivetett", "tag": "[/N][Nom]", "morphana": "kivetett[/N]=kivetett+[Nom]=", "readable": "kivetett[/N] + [Nom]", "twolevel": "k:k i:i v:v e:e t:t e:e t:t t:t :[/N] :[Nom]"}]	kivetett	[/Adj][Nom]
adó	" "	.	[{"lemma": "adó", "tag": "[/Adj][Nom]", "morphana": "ad[/V]=ad+ó[_ImpfPtcp/Adj]=ó+[Nom]=", "readable": "ad[/V] + ó[_ImpfPtcp/Adj] + [Nom]", "twolevel": "a:a d:d :[/V] ó:ó :[_ImpfPtcp/Adj] :[Nom]"}, {"lemma": "adó", "tag": "[/N][Nom]", "morphana": "adó[/N]=adó+[Nom]=", "readable": "adó[/N] + [Nom]", "twolevel": "a:a d:d ó:ó :[/N] :[Nom]"}]	adó	[/N][Nom]
alá	""	.	[{"lemma": "alá", "tag": "[/Post][3Sg]", "morphana": "ő[/N|Pro]=+alá[/Post]=alá+[3Sg]=", "readable": "ő[/N|Pro]= + alá[/Post] + [3Sg]", "twolevel": ":ő :[/N|Pro] a:a l:l á:á :[/Post] :[ :3 :S :g :]"}, {"lemma": "alá", "tag": "[/Post]", "morphana": "alá[/Post]=alá", "readable": "alá[/Post]", "twolevel": "a:a l:l á:á :[/Post]"}, {"lemma": "alá", "tag": "[/Prev]", "morphana": "alá[/Prev]=alá", "readable": "alá[/Prev]", "twolevel": "a:a l:l á:á :[/Prev]"}]	alá	[/Post]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
még	" "	.	[{"lemma": "még", "tag": "[/Adv]", "morphana": "még[/Adv]=még", "readable": "még[/Adv]", "twolevel": "m:m é:é g:g :[/Adv]"}]	még	[/Adv]
akkor	" "	.	[{"lemma": "akkor", "tag": "[/Adv|Pro]", "morphana": "akkor[/Adv|Pro]=akkor", "readable": "akkor[/Adv|Pro]", "twolevel": "a:a k:k k:k o:o r:r :[/Adv|Pro]"}, {"lemma": "az", "tag": "[/Det|Pro][Temp]", "morphana": "az[/Det|Pro]=ak+kor[Temp]=kor", "readable": "az[/Det|Pro]=ak + kor[Temp]", "twolevel": "a:a k:z :[/Det|Pro] k:k o:o r:r :[Temp]"}, {"lemma": "az", "tag": "[/N|Pro][Temp]", "morphana": "az[/N|Pro]=ak+kor[Temp]=kor", "readable": "az[/N|Pro]=ak + kor[Temp]", "twolevel": "a:a k:z :[/N|Pro] k:k o:o r:r :[Temp]"}]	akkor	[/Adv|Pro]
sem	""	.	[{"lemma": "sem", "tag": "[/Adv]", "morphana": "sem[/Adv]=sem", "readable": "sem[/Adv]", "twolevel": "s:s e:e m:m :[/Adv]"}, {"lemma": "sem", "tag": "[/Cnj]", "morphana": "sem[/Cnj]=sem", "readable": "sem[/Cnj]", "twolevel": "s:s e:e m:m :[/Cnj]"}]	sem	[/Adv]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
ha	" "	.	[{"lemma": "ha", "tag": "[/Cnj]", "morphana": "ha[/Cnj]=ha", "readable": "ha[/Cnj]", "twolevel": "h:h a:a :[/Cnj]"}, {"lemma": "ha", "tag": "[/Inj-Utt]", "morphana": "ha[/Inj-Utt]=ha", "readable": "ha[/Inj-Utt]", "twolevel": "h:h a:a :[/Inj-Utt]"}, {"lemma": "ha", "tag": "[/N][Nom]", "morphana": "ha[/N|Unit|Abbr]=ha+[Nom]=", "readable": "ha[/N|Unit|Abbr] + [Nom]", "twolevel": "h:h a:a :[/N|Unit|Abbr] :[Nom]"}]	ha	[/Cnj]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
kifizetett	" "	.	[{"lemma": "kifizet", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "ki[/Prev]=ki+fizet[/V]=fizet+ett[Pst.NDef.3Sg]=ett", "readable": "ki[/Prev] + fizet[/V] + ett[Pst.NDef.3Sg]", "twolevel": "k:k i:i :[/Prev] f:f i:i z:z e:e t:t :[/V] e:e t:t t:t :[Pst.NDef.3Sg]"}, {"lemma": "kifizetett", "tag": "[/Adj][Nom]", "morphana": "ki[/Prev]=ki+fizet[/V]=fizet+ett[_PerfPtcp/Adj]=ett+[Nom]=", "readable": "ki[/Prev] + fizet[/V] + ett[_PerfPtcp/Adj] + [Nom]", "twolevel": "k:k i:i :[/Prev] f:f i:i z:z e:e t:t :[/V] e:e t:t t:t :[_PerfPtcp/Adj] :[Nom]"}]	kifizetett	[/Adj][Nom]
osztalék	" "	.	[{"lemma": "osztalék", "tag": "[/N][Nom]", "morphana": "osztalék[/N]=osztalék+[Nom]=", "readable": "osztalék[/N] + [Nom]", "twolevel": "o:o s:s z:z t:t a:a l:l é:é k:k :[/N] :[Nom]"}]	osztalék	[/N][Nom]
vagy	" "	.	[{"lemma": "vagy", "tag": "[/Adv]", "morphana": "vagy[/Adv]=vagy", "readable": "vagy[/Adv]", "twolevel": "v:v a:a g:g y:y :[/Adv]"}, {"lemma": "vagy", "tag": "[/Cnj]", "morphana": "vagy[/Cnj]=vagy", "readable": "vagy[/Cnj]", "twolevel": "v:v a:a g:g y:y :[/Cnj]"}, {"lemma": "van", "tag": "[/V][Prs.NDef.2Sg]", "morphana": "van[/V]=vagy+[Prs.NDef.2Sg]=", "readable": "van[/V]=vagy + [Prs.NDef.2Sg]", "twolevel": "v:v a:a g:n y: :[/V] :[Prs.NDef.2Sg]"}]	vagy	[/Cnj]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
fel	" "	p262	[{"lemma": "fel", "tag": "[/Adv]", "morphana": "fel[/Adv]=fel", "readable": "fel[/Adv]", "twolevel": "f:f e:e l:l :[/Adv]"}, {"lemma": "fel", "tag": "[/Prev]", "morphana": "fel[/Prev]=fel", "readable": "fel[/Prev]", "twolevel": "f:f e:e l:l :[/Prev]"}]	fel	[/Prev]
nem	" "	.	[{"lemma": "nem", "tag": "[/Adv]", "morphana": "nem[/Adv]=nem", "readable": "nem[/Adv]", "twolevel": "n:n e:e m:m :[/Adv]"}, {"lemma": "nem", "tag": "[/Inj-Utt]", "morphana": "nem[/Inj-Utt]=nem", "readable": "nem[/Inj-Utt]", "twolevel": "n:n e:e m:m :[/Inj-Utt]"}, {"lemma": "nem", "tag": "[/N][Nom]", "morphana": "nem[/N]=nem+[Nom]=", "readable": "nem[/N] + [Nom]", "twolevel": "n:n e:e m:m :[/N] :[Nom]"}]	nem	[/Adv]
osztott	" "	v262	[{"lemma": "oszt", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "oszt[/V]=oszt+ott[Pst.NDef.3Sg]=ott", "readable": "oszt[/V] + ott[Pst.NDef.3Sg]", "twolevel": "o:o s:s z:z t:t :[/V] o:o t:t t:t :[Pst.NDef.3Sg]"}, {"lemma": "osztott", "tag": "[/Adj][Nom]", "morphana": "oszt[/V]=oszt+ott[_PerfPtcp/Adj]=ott+[Nom]=", "readable": "oszt[/V] + ott[_PerfPtcp/Adj] + [Nom]", "twolevel": "o:o s:s z:z t:t :[/V] o:o t:t t:t :[_PerfPtcp/Adj] :[Nom]"}, {"lemma": "osztott", "tag": "[/Adj][Nom]", "morphana": "osztott[/Adj]=osztott+[Nom]=", "readable": "osztott[/Adj] + [Nom]", "twolevel": "o:o s:s z:z t:t o:o t:t t:t :[/Adj] :[Nom]"}]	osztott	[/Adj][Nom]
nyereség	" "	.	[{"lemma": "nyereség", "tag": "[/N][Nom]", "morphana": "nyereség[/N]=nyereség+[Nom]=", "readable": "nyereség[/N] + [Nom]", "twolevel": "n:n y:y e:e r:r e:e s:s é:é g:g :[/N] :[Nom]"}]	nyereség	[/N][Nom]
egészben	" "	.	[{"lemma": "egész", "tag": "[/Adj][Ine]", "morphana": "egész[/Adj]=egész+ben[Ine]=ben", "readable": "egész[/Adj] + ben[Ine]", "twolevel": "e:e g:g é:é s:s z:z :[/Adj] b:b e:e n:n :[Ine]"}]	egész	[/Adj][Ine]
vagy	" "	.	[{"lemma": "vagy", "tag": "[/Adv]", "morphana": "vagy[/Adv]=vagy", "readable": "vagy[/Adv]", "twolevel": "v:v a:a g:g y:y :[/Adv]"}, {"lemma": "vagy", "tag": "[/Cnj]", "morphana": "vagy[/Cnj]=vagy", "readable": "vagy[/Cnj]", "twolevel": "v:v a:a g:g y:y :[/Cnj]"}, {"lemma": "van", "tag": "[/V][Prs.NDef.2Sg]", "morphana": "van[/V]=vagy+[Prs.NDef.2Sg]=", "readable": "van[/V]=vagy + [Prs.NDef.2Sg]", "twolevel": "v:v a:a g:n y: :[/V] :[Prs.NDef.2Sg]"}]	vagy	[/Cnj]
részben	" "	.	[{"lemma": "rész", "tag": "[/N][Ine]", "morphana": "rész[/N]=rész+ben[Ine]=ben", "readable": "rész[/N] + ben[Ine]", "twolevel": "r:r é:é s:s z:z :[/N] b:b e:e n:n :[Ine]"}, {"lemma": "részben", "tag": "[/Adv]", "morphana": "részben[/Adv]=részben", "readable": "részben[/Adv]", "twolevel": "r:r é:é s:s z:z b:b e:e n:n :[/Adv]"}]	részben	[/Adv]
ebben	" "	.	[{"lemma": "eb", "tag": "[/N][Ine]", "morphana": "eb[/N]=eb+ben[Ine]=ben", "readable": "eb[/N] + ben[Ine]", "twolevel": "e:e b:b :[/N] b:b e:e n:n :[Ine]"}, {"lemma": "ez", "tag": "[/Det|Pro][Ine]", "morphana": "ez[/Det|Pro]=eb+ben[Ine]=ben", "readable": "ez[/Det|Pro]=eb + ben[Ine]", "twolevel": "e:e b:z :[/Det|Pro] b:b e:e n:n :[Ine]"}, {"lemma": "ez", "tag": "[/N|Pro][Ine]", "morphana": "ez[/N|Pro]=eb+ben[Ine]=ben", "readable": "ez[/N|Pro]=eb + ben[Ine]", "twolevel": "e:e b:z :[/N|Pro] b:b e:e n:n :[Ine]"}]	ez	[/Det|Pro][Ine]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
másik	" "	.	[{"lemma": "másik", "tag": "[/Adj|Pro][Nom]", "morphana": "másik[/Adj|Pro]=másik+[Nom]=", "readable": "másik[/Adj|Pro] + [Nom]", "twolevel": "m:m á:á s:s i:i k:k :[/Adj|Pro] :[Nom]"}]	másik	[/Adj|Pro][Nom]
Államban	" "	.	[{"lemma": "áll", "tag": "[/N][Poss.1Sg][Ine]", "morphana": "áll[/N]=áll+am[Poss.1Sg]=am+ban[Ine]=ban", "readable": "áll[/N] + am[Poss.1Sg] + ban[Ine]", "twolevel": "á:á l:l l:l :[/N] a:a m:m :[Poss.1Sg] b:b a:a n:n :[Ine]"}, {"lemma": "állam", "tag": "[/N][Ine]", "morphana": "állam[/N]=állam+ban[Ine]=ban", "readable": "állam[/N] + ban[Ine]", "twolevel": "á:á l:l l:l a:a m:m :[/N] b:b a:a n:n :[Ine]"}]	állam	[/N][Ine]
elért	" "	.	[{"lemma": "elér", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "el[/Prev]=el+ér[/V]=ér+t[Pst.NDef.3Sg]=t", "readable": "el[/Prev] + ér[/V] + t[Pst.NDef.3Sg]", "twolevel": "e:e l:l :[/Prev] é:é r:r :[/V] t:t :[Pst.NDef.3Sg]"}, {"lemma": "elért", "tag": "[/Adj][Nom]", "morphana": "el[/Prev]=el+ér[/V]=ér+t[_PerfPtcp/Adj]=t+[Nom]=", "readable": "el[/Prev] + ér[/V] + t[_PerfPtcp/Adj] + [Nom]", "twolevel": "e:e l:l :[/Prev] é:é r:r :[/V] t:t :[_PerfPtcp/Adj] :[Nom]"}, {"lemma": "elért", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "el[/Prev]=el+ért[/V]=ért+[Prs.NDef.3Sg]=", "readable": "el[/Prev] + ért[/V] + [Prs.NDef.3Sg]", "twolevel": "e:e l:l :[/Prev] é:é r:r t:t :[/V] :[Prs.NDef.3Sg]"}]	elért	[/Adj][Nom]
nyereségből	" "	.	[{"lemma": "nyereség", "tag": "[/N][Ela]", "morphana": "nyereség[/N]=nyereség+ből[Ela]=ből", "readable": "nyereség[/N] + ből[Ela]", "twolevel": "n:n y:y e:e r:r e:e s:s é:é g:g :[/N] b:b ő:ő l:l :[Ela]"}]	nyereség	[/N][Ela]
vagy	" "	.	[{"lemma": "vagy", "tag": "[/Adv]", "morphana": "vagy[/Adv]=vagy", "readable": "vagy[/Adv]", "twolevel": "v:v a:a g:g y:y :[/Adv]"}, {"lemma": "vagy", "tag": "[/Cnj]", "morphana": "vagy[/Cnj]=vagy", "readable": "vagy[/Cnj]", "twolevel": "v:v a:a g:g y:y :[/Cnj]"}, {"lemma": "van", "tag": "[/V][Prs.NDef.2Sg]", "morphana": "van[/V]=vagy+[Prs.NDef.2Sg]=", "readable": "van[/V]=vagy + [Prs.NDef.2Sg]", "twolevel": "v:v a:a g:n y: :[/V] :[Prs.NDef.2Sg]"}]	vagy	[/Cnj]
jövedelemből	" "	.	[{"lemma": "jövedelem", "tag": "[/N][Ela]", "morphana": "jövedelem[/N]=jövedelem+ből[Ela]=ből", "readable": "jövedelem[/N] + ből[Ela]", "twolevel": "j:j ö:ö v:v e:e d:d e:e l:l e:e m:m :[/N] b:b ő:ő l:l :[Ela]"}]	jövedelem	[/N][Ela]
áll	""	.	[{"lemma": "áll", "tag": "[/N][Nom]", "morphana": "áll[/N]=áll+[Nom]=", "readable": "áll[/N] + [Nom]", "twolevel": "á:á l:l l:l :[/N] :[Nom]"}, {"lemma": "áll", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "áll[/V]=áll+[Prs.NDef.3Sg]=", "readable": "áll[/V] + [Prs.NDef.3Sg]", "twolevel": "á:á l:l l:l :[/V] :[Prs.NDef.3Sg]"}]	áll	[/V][Prs.NDef.3Sg]
.	"\n"	.	[{"lemma": ".", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	.	[Punct]

Ha	" "	.	[{"lemma": "ha", "tag": "[/Cnj]", "morphana": "ha[/Cnj]=ha", "readable": "ha[/Cnj]", "twolevel": "h:h a:a :[/Cnj]"}, {"lemma": "ha", "tag": "[/Inj-Utt]", "morphana": "ha[/Inj-Utt]=ha", "readable": "ha[/Inj-Utt]", "twolevel": "h:h a:a :[/Inj-Utt]"}, {"lemma": "ha", "tag": "[/N][Nom]", "morphana": "ha[/N|Unit|Abbr]=ha+[Nom]=", "readable": "ha[/N|Unit|Abbr] + [Nom]", "twolevel": "h:h a:a :[/N|Unit|Abbr] :[Nom]"}]	ha	[/Cnj]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
fellebbezési	" "	.	[{"lemma": "fellebbezési", "tag": "[/Adj][Nom]", "morphana": "fellebbez[/V]=fellebbez+és[_Ger/N]=és+i[_Adjz:i/Adj]=i+[Nom]=", "readable": "fellebbez[/V] + és[_Ger/N] + i[_Adjz:i/Adj] + [Nom]", "twolevel": "f:f e:e l:l l:l e:e b:b b:b e:e z:z :[/V] é:é s:s :[_Ger/N] i:i :[_Adjz:i/Adj] :[Nom]"}, {"lemma": "fellebbezési", "tag": "[/Adj][Nom]", "morphana": "fellebbezés[/N]=fellebbezés+i[_Adjz:i/Adj]=i+[Nom]=", "readable": "fellebbezés[/N] + i[_Adjz:i/Adj] + [Nom]", "twolevel": "f:f e:e l:l l:l e:e b:b b:b e:e z:z é:é s:s :[/N] i:i :[_Adjz:i/Adj] :[Nom]"}]	fellebbezési	[/Adj][Nom]
eljárás	" "	.	[{"lemma": "eljárás", "tag": "[/N][Nom]", "morphana": "el[/Prev]=el+jár[/V]=jár+ás[_Ger/N]=ás+[Nom]=", "readable": "el[/Prev] + jár[/V] + ás[_Ger/N] + [Nom]", "twolevel": "e:e l:l :[/Prev] j:j á:á r:r :[/V] á:á s:s :[_Ger/N] :[Nom]"}, {"lemma": "eljárás", "tag": "[/N][Nom]", "morphana": "eljárás[/N]=eljárás+[Nom]=", "readable": "eljárás[/N] + [Nom]", "twolevel": "e:e l:l j:j á:á r:r á:á s:s :[/N] :[Nom]"}]	eljárás	[/N][Nom]
tárgyának	" "	.	[{"lemma": "tárgy", "tag": "[/N][Poss.3Sg][Dat]", "morphana": "tárgy[/N]=tárgy+a[Poss.3Sg]=á+nak[Dat]=nak", "readable": "tárgy[/N] + a[Poss.3Sg]=á + nak[Dat]", "twolevel": "t:t á:á r:r g:g y:y :[/N] á:a :[Poss.3Sg] n:n a:a k:k :[Dat]"}]	tárgy	[/N][Poss.3Sg][Dat]
értéke	" "	.	[{"lemma": "érték", "tag": "[/N][Poss.3Sg][Nom]", "morphana": "érték[/N]=érték+e[Poss.3Sg]=e+[Nom]=", "readable": "érték[/N] + e[Poss.3Sg] + [Nom]", "twolevel": "é:é r:r t:t é:é k:k :[/N] e:e :[Poss.3Sg] :[Nom]"}]	érték	[/N][Poss.3Sg][Nom]
pénzben	" "	.	[{"lemma": "pénz", "tag": "[/N][Ine]", "morphana": "pénz[/N]=pénz+ben[Ine]=ben", "readable": "pénz[/N] + ben[Ine]", "twolevel": "p:p é:é n:n z:z :[/N] b:b e:e n:n :[Ine]"}]	pénz	[/N][Ine]
nem	" "	.	[{"lemma": "nem", "tag": "[/Adv]", "morphana": "nem[/Adv]=nem", "readable": "nem[/Adv]", "twolevel": "n:n e:e m:m :[/Adv]"}, {"lemma": "nem", "tag": "[/Inj-Utt]", "morphana": "nem[/Inj-Utt]=nem", "readable": "nem[/Inj-Utt]", "twolevel": "n:n e:e m:m :[/Inj-Utt]"}, {"lemma": "nem", "tag": "[/N][Nom]", "morphana": "nem[/N]=nem+[Nom]=", "readable": "nem[/N] + [Nom]", "twolevel": "n:n e:e m:m :[/N] :[Nom]"}]	nem	[/Adv]
állapítható	" "	v263	[{"lemma": "állapítható", "tag": "[/Adj][Nom]", "morphana": "állapít[/V]=állapít+ható[_ModPtcp/Adj]=ható+[Nom]=", "readable": "állapít[/V] + ható[_ModPtcp/Adj] + [Nom]", "twolevel": "á:á l:l l:l a:a p:p í:í t:t :[/V] h:h a:a t:t ó:ó :[_ModPtcp/Adj] :[Nom]"}]	állapítható	[/Adj][Nom]
meg	" "	p263	[{"lemma": "meg", "tag": "[/Cnj]", "morphana": "meg[/Cnj]=meg", "readable": "meg[/Cnj]", "twolevel": "m:m e:e g:g :[/Cnj]"}, {"lemma": "meg", "tag": "[/Prev]", "morphana": "meg[/Prev]=meg", "readable": "meg[/Prev]", "twolevel": "m:m e:e g:g :[/Prev]"}]	meg	[/Prev]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
fellebbezés	" "	.	[{"lemma": "fellebbezés", "tag": "[/N][Nom]", "morphana": "fellebbez[/V]=fellebbez+és[_Ger/N]=és+[Nom]=", "readable": "fellebbez[/V] + és[_Ger/N] + [Nom]", "twolevel": "f:f e:e l:l l:l e:e b:b b:b e:e z:z :[/V] é:é s:s :[_Ger/N] :[Nom]"}, {"lemma": "fellebbezés", "tag": "[/N][Nom]", "morphana": "fellebbezés[/N]=fellebbezés+[Nom]=", "readable": "fellebbezés[/N] + [Nom]", "twolevel": "f:f e:e l:l l:l e:e b:b b:b e:e z:z é:é s:s :[/N] :[Nom]"}]	fellebbezés	[/N][Nom]
illetéke	" "	.	[{"lemma": "illeték", "tag": "[/N][Poss.3Sg][Nom]", "morphana": "illeték[/N]=illeték+e[Poss.3Sg]=e+[Nom]=", "readable": "illeték[/N] + e[Poss.3Sg] + [Nom]", "twolevel": "i:i l:l l:l e:e t:t é:é k:k :[/N] e:e :[Poss.3Sg] :[Nom]"}]	illeték	[/N][Poss.3Sg][Nom]
2000	" "	.	[{"lemma": "2000", "tag": "[/Num|Digit][Nom]", "morphana": "2[/Num|Digit]=2+000[/Num|Digit]=000+[Nom]=", "readable": "2[/Num|Digit] + 000[/Num|Digit] + [Nom]", "twolevel": "2:2 :[/Num|Digit] 0:0 0:0 0:0 :[/Num|Digit] :[Nom]"}]	2000	[/Num|Digit][Nom]
forint	""	.	[{"lemma": "forint", "tag": "[/N][Nom]", "morphana": "forint[/N]=forint+[Nom]=", "readable": "forint[/N] + [Nom]", "twolevel": "f:f o:o r:r i:i n:n t:t :[/N] :[Nom]"}]	forint	[/N][Nom]
.	" "	.	[{"lemma": ".", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	.	[Punct]

"	"\n"	.	[{"lemma": "\"", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	"	[Punct]
(	""	.	[{"lemma": "(", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	(	[Punct]
2)	" "	.	[{"lemma": "2", "tag": "[/Num|Digit][Nom][Punct]", "morphana": "2[/Num|Digit]=2+[Nom]=+rpar[Punct]=)", "readable": "2[/Num|Digit] + [Nom] + rpar[Punct]=)", "twolevel": "2:2 :[/Num|Digit] :[Nom] ):r :p :a :r :[Punct]"}]	2	[/Num|Digit][Nom][Punct]
Ugyanazon	" "	.	[{"lemma": "ugyanaz", "tag": "[/Det|Pro][Supe]", "morphana": "ugyanaz[/Det|Pro]=ugyanaz+on[Supe]=on", "readable": "ugyanaz[/Det|Pro] + on[Supe]", "twolevel": "u:u g:g y:y a:a n:n a:a z:z :[/Det|Pro] o:o n:n :[Supe]"}, {"lemma": "ugyanaz", "tag": "[/N|Pro][Supe]", "morphana": "ugyanaz[/N|Pro]=ugyanaz+on[Supe]=on", "readable": "ugyanaz[/N|Pro] + on[Supe]", "twolevel": "u:u g:g y:y a:a n:n a:a z:z :[/N|Pro] o:o n:n :[Supe]"}, {"lemma": "ugyanazon", "tag": "[/Det|Pro|def]", "morphana": "ugyanazon[/Det|Pro|def]=ugyanazon", "readable": "ugyanazon[/Det|Pro|def]", "twolevel": "u:u g:g y:y a:a n:n a:a z:z o:o n:n :[/Det|Pro|def]"}]	ugyanazon	[/Det|Pro|def]
